Date,AAPL
2010-07-06 00:00:00+00:00,33.363761
2010-07-07 00:00:00+00:00,34.711039
2010-07-08 00:00:00+00:00,34.633203
2010-07-09 00:00:00+00:00,34.838514
2010-07-12 00:00:00+00:00,34.525848
2010-07-13 00:00:00+00:00,33.789149
2010-07-14 00:00:00+00:00,33.913948
2010-07-15 00:00:00+00:00,33.74218
2010-07-16 00:00:00+00:00,33.534185
2010-07-19 00:00:00+00:00,32.954484
2010-07-20 00:00:00+00:00,33.801229
2010-07-21 00:00:00+00:00,34.116571
2010-07-22 00:00:00+00:00,34.758005
2010-07-23 00:00:00+00:00,34.881459
2010-07-26 00:00:00+00:00,34.792892
2010-07-27 00:00:00+00:00,35.437002
2010-07-28 00:00:00+00:00,35.018329
2010-07-29 00:00:00+00:00,34.635891
2010-07-30 00:00:00+00:00,34.520484
2010-08-02 00:00:00+00:00,35.137756
2010-08-03 00:00:00+00:00,35.148495
2010-08-04 00:00:00+00:00,35.289393
2010-08-05 00:00:00+00:00,35.117629
2010-08-06 00:00:00+00:00,34.901579
2010-08-09 00:00:00+00:00,35.124344
2010-08-10 00:00:00+00:00,34.810335
2010-08-11 00:00:00+00:00,33.5731
2010-08-12 00:00:00+00:00,33.787806
2010-08-13 00:00:00+00:00,33.426827
2010-08-16 00:00:00+00:00,33.230912
2010-08-17 00:00:00+00:00,33.811953
2010-08-18 00:00:00+00:00,33.95957
2010-08-19 00:00:00+00:00,33.531498
2010-08-20 00:00:00+00:00,33.499299
2010-08-23 00:00:00+00:00,32.984006
2010-08-24 00:00:00+00:00,32.196303
2010-08-25 00:00:00+00:00,32.593509
2010-08-26 00:00:00+00:00,32.243269
2010-08-27 00:00:00+00:00,32.423085
2010-08-30 00:00:00+00:00,32.541179
2010-08-31 00:00:00+00:00,32.621688
2010-09-01 00:00:00+00:00,33.591887
2010-09-02 00:00:00+00:00,33.838799
2010-09-03 00:00:00+00:00,34.724451
2010-09-07 00:00:00+00:00,34.595633
2010-09-08 00:00:00+00:00,35.281345
2010-09-09 00:00:00+00:00,35.301472
2010-09-10 00:00:00+00:00,35.347098
2010-09-13 00:00:00+00:00,35.834208
2010-09-14 00:00:00+00:00,35.971085
2010-09-15 00:00:00+00:00,36.260936
2010-09-16 00:00:00+00:00,37.113041
2010-09-17 00:00:00+00:00,36.952013
2010-09-20 00:00:00+00:00,38.006752
2010-09-21 00:00:00+00:00,38.079213
2010-09-22 00:00:00+00:00,38.613289
2010-09-23 00:00:00+00:00,38.770297
2010-09-24 00:00:00+00:00,39.22654
2010-09-27 00:00:00+00:00,39.070887
2010-09-28 00:00:00+00:00,38.493862
2010-09-29 00:00:00+00:00,38.562302
2010-09-30 00:00:00+00:00,38.076526
2010-10-01 00:00:00+00:00,37.911477
2010-10-04 00:00:00+00:00,37.390813
2010-10-05 00:00:00+00:00,38.772977
2010-10-06 00:00:00+00:00,38.806527
2010-10-07 00:00:00+00:00,38.810548
2010-10-08 00:00:00+00:00,39.461374
2010-10-11 00:00:00+00:00,39.634485
2010-10-12 00:00:00+00:00,40.061206
2010-10-13 00:00:00+00:00,40.275908
2010-10-14 00:00:00+00:00,40.567103
2010-10-15 00:00:00+00:00,42.235094
2010-10-18 00:00:00+00:00,42.67255
2010-10-19 00:00:00+00:00,41.530594
2010-10-20 00:00:00+00:00,41.670152
2010-10-21 00:00:00+00:00,41.534615
2010-10-22 00:00:00+00:00,41.259531
2010-10-25 00:00:00+00:00,41.443367
2010-10-26 00:00:00+00:00,41.337356
2010-10-27 00:00:00+00:00,41.307833
2010-10-28 00:00:00+00:00,40.960277
2010-10-29 00:00:00+00:00,40.388627
